1.56653	1.14518	211.418	215.391	1521.22	1549.8	0.00487618
1.5667	1.14519	211.287	215.254	1520.28	1548.83	0.00485679
1.62519	1.14213	195.909	199.053	1403.8	1426.33	0.00481969
1.56673	1.14519	211.232	215.2	1519.89	1548.45	0.00485771
1.56673	1.14519	211.406	215.377	1521.15	1549.73	0.00485984
1.62537	1.14212	195.91	199.052	1403.78	1426.3	0.00481909
1.5667	1.14519	211.354	215.324	1520.78	1549.35	0.00486542
1.56668	1.14519	211.385	215.356	1521	1549.57	0.0048689
1.62539	1.14211	195.862	199.003	1403.43	1425.94	0.00481553
1.56663	1.14518	211.366	215.336	1520.85	1549.42	0.00487458
1.5666	1.14518	211.396	215.367	1521.05	1549.63	0.00487876
1.62536	1.1421	195.865	199.007	1403.45	1425.96	0.00481123
1.56657	1.14517	211.359	215.33	1520.78	1549.35	0.00488286
1.56653	1.14516	211.379	215.351	1520.9	1549.48	0.00488868
1.62533	1.14209	195.843	198.986	1403.28	1425.79	0.00480913
1.5665	1.14515	211.377	215.349	1520.88	1549.46	0.00489235
1.56647	1.14513	211.407	215.38	1521.08	1549.66	0.00489599
1.62532	1.14207	195.886	199.029	1403.56	1426.09	0.00480966
1.56644	1.14512	211.41	215.384	1521.09	1549.68	0.00489979
1.56641	1.14511	211.418	215.392	1521.13	1549.72	0.00490303
1.62529	1.14206	195.917	199.062	1403.76	1426.3	0.0048079
1.56638	1.1451	211.424	215.398	1521.15	1549.75	0.00490626
1.56636	1.14509	211.427	215.402	1521.16	1549.76	0.00490871
1.62527	1.14204	195.923	199.068	1403.78	1426.32	0.00480466
1.56634	1.14507	211.427	215.402	1521.14	1549.74	0.00491183
1.56632	1.14506	211.452	215.426	1521.31	1549.9	0.00491509
1.62526	1.14202	195.936	199.082	1403.86	1426.4	0.00480239
1.5663	1.14505	211.485	215.459	1521.52	1550.11	0.00491753
1.56628	1.14504	211.418	215.392	1521.03	1549.62	0.00492008
1.62525	1.142	195.977	199.123	1404.13	1426.67	0.00480215
1.56626	1.14503	211.419	215.393	1521.03	1549.61	0.00492274
1.56625	1.14502	211.43	215.402	1521.09	1549.66	0.00492512
1.62526	1.14199	195.908	199.053	1403.62	1426.15	0.00480222
1.56624	1.14501	211.306	215.275	1520.19	1548.74	0.00492686
