1.57058	0.99979	21.5446	21.5487	135.34	135.366	0.00345803
1.57074	0.999792	21.538	21.5421	135.299	135.325	0.00344612
1.62541	0.999784	20.7146	20.7183	129.932	129.954	0.00344383
1.57077	0.999791	21.5398	21.5439	135.311	135.336	0.00344741
1.57077	0.999791	21.5412	21.5452	135.319	135.345	0.00344912
1.62559	0.999786	20.7147	20.7184	129.931	129.954	0.00344372
1.57074	0.999791	21.5422	21.5463	135.325	135.351	0.00345231
1.57072	0.999789	21.5367	21.5408	135.291	135.316	0.00345534
1.62561	0.999787	20.7107	20.7144	129.906	129.929	0.0034419
1.57068	0.999787	21.5406	21.5447	135.315	135.341	0.00345876
1.57065	0.999784	21.5387	21.5428	135.303	135.328	0.00346187
1.62558	0.999783	20.7066	20.7103	129.88	129.903	0.00343918
1.57062	0.99978	21.5368	21.5409	135.29	135.316	0.00346498
1.57059	0.999778	21.5419	21.546	135.322	135.347	0.00346804
1.62555	0.999779	20.707	20.7107	129.882	129.905	0.00343791
1.57056	0.999774	21.5376	21.5417	135.294	135.32	0.00347122
1.57053	0.99977	21.5387	21.5428	135.301	135.326	0.00347378
1.62554	0.999773	20.7102	20.7138	129.901	129.924	0.00343788
1.57051	0.999767	21.5404	21.5445	135.311	135.336	0.00347623
1.57048	0.999762	21.5384	21.5425	135.298	135.324	0.00347838
1.62552	0.999767	20.7085	20.7121	129.89	129.913	0.00343699
1.57046	0.999759	21.5401	21.5442	135.308	135.333	0.00348047
1.57044	0.999755	21.5379	21.542	135.294	135.319	0.00348249
1.6255	0.999761	20.7077	20.7114	129.885	129.908	0.00343496
1.57042	0.99975	21.5368	21.5409	135.286	135.312	0.00348454
1.5704	0.999747	21.5375	21.5416	135.29	135.316	0.00348649
1.62549	0.999755	20.7051	20.7087	129.867	129.89	0.0034336
1.57039	0.999743	21.5355	21.5396	135.276	135.302	0.00348837
1.57037	0.999738	21.5309	21.535	135.247	135.273	0.00349018
1.62549	0.999749	20.7031	20.7067	129.854	129.877	0.00343337
1.57036	0.999735	21.5296	21.5337	135.239	135.265	0.00349195
1.57035	0.999732	21.5276	21.5317	135.225	135.251	0.00349334
1.62549	0.999743	20.6971	20.7007	129.816	129.838	0.00343363
1.57034	0.999729	21.5262	21.5303	135.217	135.242	0.00349454
1.57032	0.999727	21.5209	21.525	135.183	135.209	0.00349564
1.62549	0.999739	20.6921	20.6957	129.784	129.806	0.00343371
1.57032	0.999726	21.5275	21.5316	135.224	135.25	0.00349648
1.57031	0.999725	21.5233	21.5274	135.198	135.223	0.00349718
1.62548	0.999738	20.6926	20.6962	129.787	129.81	0.00343342
1.5703	0.999726	21.5255	21.5296	135.212	135.237	0.00349787
1.57029	0.999726	21.5289	21.533	135.233	135.259	0.00349836
1.62547	0.999739	20.7034	20.707	129.855	129.878	0.00343278
1.57029	0.999728	21.531	21.5351	135.247	135.272	0.00349869
1.57029	0.999732	21.5326	21.5367	135.257	135.283	0.00349859
1.62547	0.999743	20.7008	20.7044	129.839	129.862	0.00343219
1.5703	0.999735	21.534	21.5381	135.266	135.292	0.00349724
1.57032	0.99974	21.5356	21.5397	135.277	135.303	0.00349427
1.62546	0.99975	20.7049	20.7085	129.866	129.888	0.0034318
1.57036	0.999747	21.5391	21.5432	135.3	135.326	0.00348956
1.57041	0.999753	21.5423	21.5464	135.321	135.346	0.00348367
1.62546	0.99976	20.7119	20.7155	129.911	129.934	0.00343155
1.57047	0.999761	21.5376	21.5417	135.293	135.318	0.00347533
1.57056	0.999771	21.5367	21.5408	135.288	135.314	0.00346399
1.62546	0.999771	20.711	20.7147	129.907	129.93	0.00343167
1.57065	0.999779	21.5489	21.553	135.366	135.392	0.0034539
1.57066	0.999782	21.545	21.5491	135.341	135.367	0.00345316
1.62548	0.999781	20.7164	20.72	129.942	129.964	0.00343289
1.57058	0.99978	21.5415	21.5456	135.32	135.345	0.00346356
1.57048	0.999779	21.5464	21.5505	135.35	135.376	0.00347653
1.6255	0.999784	20.7126	20.7163	129.919	129.941	0.00343381
1.57044	0.999775	21.5425	21.5466	135.325	135.351	0.00348302
1.57042	0.99977	21.5396	21.5436	135.306	135.332	0.00348531
1.62551	0.999782	20.7165	20.7201	129.942	129.965	0.00343444
1.57042	0.999765	21.5398	21.5439	135.307	135.333	0.00348625
1.57043	0.999757	21.527	21.5311	135.225	135.251	0.00348644
1.62554	0.999775	20.7056	20.7093	129.873	129.896	0.00343585
1.57045	0.999752	21.5241	21.5282	135.206	135.232	0.00348417
1.57053	0.999749	21.5191	21.5232	135.175	135.2	0.00347276
1.62556	0.999765	20.6872	20.6909	129.756	129.779	0.00343631
1.57078	0.999751	21.4996	21.5037	135.052	135.078	0.00344281
1.57119	0.99976	21.5029	21.507	135.074	135.1	0.00340453
1.62566	0.999761	20.6807	20.6843	129.714	129.737	0.00344363
1.57161	0.999755	21.5074	21.5115	135.102	135.128	0.00339283
1.57223	0.999737	21.4754	21.4794	134.898	134.924	0.00342589
1.6269	0.999739	20.6604	20.664	129.575	129.598	0.00353253
1.51583	0.999787	22.3453	22.3498	140.158	140.186	0.00345951
1.51591	0.999787	22.3473	22.3518	140.171	140.199	0.00345517
1.5159	0.999788	22.3532	22.3577	140.208	140.236	0.00345756
1.51584	0.999786	22.3498	22.3544	140.186	140.215	0.00346383
1.51575	0.999783	22.35	22.3545	140.186	140.215	0.00347208
1.51563	0.99978	22.352	22.3566	140.198	140.226	0.00348089
1.51551	0.999775	22.3497	22.3543	140.181	140.21	0.00348967
1.5154	0.999771	22.3559	22.3605	140.218	140.247	0.00349824
1.51528	0.999765	22.3535	22.3581	140.202	140.231	0.00350645
1.51517	0.99976	22.3529	22.3575	140.196	140.225	0.00351411
1.51506	0.999755	22.3578	22.3624	140.226	140.254	0.00352139
1.51496	0.999749	22.3564	22.361	140.215	140.244	0.00352841
1.51486	0.999743	22.3568	22.3614	140.216	140.245	0.00353482
1.51477	0.999737	22.3588	22.3634	140.228	140.256	0.00354087
1.51469	0.999731	22.359	22.3636	140.227	140.256	0.00354654
1.51461	0.999726	22.3589	22.3635	140.225	140.254	0.00355183
1.51454	0.999719	22.3573	22.3619	140.213	140.242	0.00355685
1.51447	0.999713	22.356	22.3606	140.204	140.233	0.00356134
1.5144	0.999708	22.3545	22.3591	140.193	140.222	0.00356547
1.51435	0.999702	22.3534	22.358	140.185	140.214	0.00356937
1.51429	0.999696	22.3505	22.3551	140.166	140.194	0.00357282
1.51425	0.999692	22.347	22.3516	140.143	140.172	0.00357596
1.5142	0.999688	22.3463	22.3509	140.137	140.166	0.00357874
1.51417	0.999685	22.341	22.3456	140.104	140.132	0.00358106
1.51413	0.999683	22.3449	22.3494	140.127	140.156	0.00358311
1.51411	0.999682	22.3502	22.3547	140.16	140.189	0.00358454
1.51409	0.999681	22.3558	22.3604	140.195	140.224	0.00358535
1.51408	0.999682	22.3607	22.3653	140.226	140.255	0.00358506
1.5141	0.999685	22.3552	22.3598	140.192	140.221	0.00358287
1.51415	0.999688	22.348	22.3525	140.147	140.176	0.00357683
1.51426	0.999698	22.3577	22.3623	140.211	140.24	0.00356478
1.51445	0.999709	22.363	22.3676	140.247	140.276	0.00354718
1.51467	0.999718	22.3567	22.3613	140.211	140.239	0.00352847
1.51488	0.999729	22.3558	22.3604	140.208	140.237	0.00350924
1.51518	0.999744	22.3446	22.3492	140.142	140.171	0.0034812
1.51562	0.999764	22.3455	22.35	140.154	140.183	0.00345006
1.51584	0.999769	22.3562	22.3608	140.224	140.252	0.00343894
1.51553	0.999761	22.354	22.3586	140.206	140.235	0.00346433
1.515	0.999751	22.3538	22.3583	140.199	140.228	0.00350963
1.51473	0.999744	22.3624	22.367	140.25	140.279	0.00353644
1.51464	0.999737	22.363	22.3675	140.252	140.281	0.00354682
1.51461	0.999728	22.3553	22.3599	140.203	140.232	0.00354971
1.5146	0.999718	22.3509	22.3554	140.173	140.202	0.00354993
1.51461	0.999709	22.3476	22.3521	140.152	140.18	0.00354567
1.51477	0.999702	22.3275	22.332	140.026	140.054	0.00352651
1.51534	0.999714	22.3173	22.3218	139.968	139.997	0.00347119
1.51679	0.999757	22.3094	22.314	139.936	139.965	0.00335338
1.51836	0.999782	22.2996	22.3042	139.89	139.918	0.00325885
1.51899	0.999776	22.2862	22.2907	139.809	139.837	0.00326311
1.57585	0.999739	21.4595	21.4636	134.797	134.823	0.00367417
1.52051	0.999799	22.293	22.2975	139.866	139.894	0.00333389
1.62554	0.999786	20.7062	20.7099	129.878	129.901	0.00344349
1.62561	0.999788	20.7113	20.7149	129.91	129.932	0.00344242
1.6256	0.999787	20.7108	20.7144	129.907	129.929	0.0034403
1.62556	0.999783	20.7138	20.7175	129.926	129.948	0.00343827
1.62555	0.999777	20.7075	20.7111	129.885	129.908	0.00343775
1.62553	0.999771	20.7083	20.7119	129.889	129.912	0.00343745
1.62551	0.999765	20.708	20.7116	129.887	129.91	0.00343586
1.62549	0.999759	20.7092	20.7129	129.894	129.917	0.00343413
1.62549	0.999753	20.7034	20.707	129.856	129.879	0.00343352
1.62549	0.999747	20.7009	20.7046	129.84	129.863	0.00343346
1.62549	0.999742	20.697	20.7007	129.815	129.838	0.00343358
1.62549	0.999739	20.6909	20.6945	129.777	129.799	0.00343353
1.62548	0.999739	20.6988	20.7024	129.826	129.849	0.00343293
1.62547	0.999741	20.7069	20.7105	129.877	129.9	0.0034323
1.62547	0.999747	20.703	20.7066	129.853	129.876	0.00343182
1.62546	0.999756	20.7103	20.7139	129.9	129.923	0.00343166
1.62546	0.999766	20.7112	20.7149	129.908	129.931	0.0034315
1.62547	0.999777	20.7127	20.7164	129.918	129.941	0.00343237
1.62549	0.999784	20.7211	20.7247	129.972	129.994	0.00343369
1.62551	0.999784	20.7129	20.7165	129.92	129.943	0.00343405
1.62552	0.999779	20.707	20.7106	129.882	129.905	0.00343498
1.62555	0.999771	20.7029	20.7066	129.856	129.879	0.00343623
1.62557	0.999764	20.6868	20.6905	129.754	129.776	0.00343695
1.62598	0.999759	20.6821	20.6857	129.72	129.743	0.0034668
1.6293	0.99972	20.61	20.6136	129.239	129.262	0.00368431
1.52899	0.999821	22.169	22.1735	139.145	139.173	0.00357905
